Summary,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees)
12,27.9259742597426,72.22,2.983358547655068,223.50974930362116
8,29.616407164071642,54.24,3.5274836106908722,198.16155988857938
8,29.852281522815225,51.92,4.2092788703983866,198.16155988857938
14,28.34530645306453,67.58,2.6227937468482097,48.022284122562674
14,28.628917289172893,64.68,3.655320221886031,32.42339832869081
14,30.017955179551798,49.6,3.5209278870398384,290.7799442896936
8,30.051651516515165,49.019999999999996,4.543620776601109,215.71030640668525
8,29.505958059580596,53.08,3.5700958144225923,233.2590529247911
5,27.237071370713707,71.06,2.0,10.0
7,29.63793537935379,52.5,4.50100857286939,264.4568245125348
5,29.986130861308617,51.34,4.556732223903177,237.15877437325906
8,29.852281522815225,50.18,4.21583459404942,274.20612813370474
14,29.29441994419944,54.82,2.9702471003530007,305.40389972144845
0,28.982728827288273,57.14,8.165658093797276,329.7771587743733
0,28.82079920799208,58.3,7.906707009581441,321.97771587743733
4,28.33220232202322,59.46,8.145990922844177,330.75208913649027
4,27.781828818288183,62.36,8.729450327786184,321.00278551532034
4,27.542210422104223,68.16,8.821230458900656,313.2033426183844
2,27.17810278102781,71.64,8.280383257690369,321.00278551532034
3,26.900108001080014,78.02,7.988653555219364,314.1782729805014
12,26.48358383583836,83.24000000000001,7.316691880988401,302.4791086350975
5,25.89951399513995,86.14,3.563540090771558,341.47632311977713
5,26.62211322113221,72.8,4.183055975794252,37.298050139275766
5,25.46988569885699,87.3,2.0,10.0
8,28.147808478084784,53.08,2.6064044377206255,274.20612813370474
14,27.781828818288183,64.1,2.6359051941502774,147.46518105849583
8,28.45669156691567,53.66,6.0547150781643975,146.49025069637884
8,28.803951039510395,51.92,5.953101361573374,145.51532033426184
8,29.193330933309333,49.6,5.484367120524459,156.23955431754874
8,29.299099990999913,48.44,6.385779122541603,165.98885793871867
12,29.485365853658536,48.44,6.382501260716087,137.7158774373259
5,29.68567185671857,54.24,3.63565305093293,221.55988857938718
5,28.06918369183692,71.06,4.91401916288452,215.71030640668525
5,27.329736297362974,77.44,6.769288956127081,321.97771587743733
14,28.444523445234452,57.14,6.0940494200706,17.799442896935933
14,27.789316893168934,64.1,4.494452849218356,360.0
14,27.45328953289533,67.58,4.641956631366616,16.824512534818943
12,28.163720637206374,55.4,6.1464952092788705,322.9526462395543
13,23.4059850598506,81.5,7.7559253656076645,302.4791086350975
2,23.59318693186932,78.6,8.519667170953102,146.49025069637884
2,23.77290072900729,78.02,9.18507312153303,156.23955431754874
3,23.77290072900729,78.02,8.54261220373172,146.49025069637884
3,23.686787867878678,78.02,8.244326777609682,146.49025069637884
3,23.686787867878678,79.18,8.447554210791731,147.46518105849583
3,23.66338763387634,78.02,9.18835098335855,156.23955431754874
3,23.675555755557557,78.6,8.857286938981343,156.23955431754874
2,23.664323643236433,78.6,8.860564800806857,156.23955431754874
2,23.669003690036902,80.92,9.168683812405446,156.23955431754874
2,23.66057960579606,82.08,8.27710539586485,147.46518105849583
2,23.785068850688507,85.56,7.978819969742814,147.46518105849583
2,23.960102601026012,82.08,9.421079172970247,156.23955431754874
3,24.00128701287013,87.3,8.79500756429652,156.23955431754874
3,24.14730447304473,87.88,8.58522440746344,156.23955431754874
3,24.14730447304473,87.88,9.139183055975796,156.23955431754874
3,24.13420034200342,88.46000000000001,8.444276348966213,156.23955431754874
3,24.057447574475745,91.94,8.218103883005547,156.23955431754874
3,24.057447574475745,91.94,8.614725163893091,157.21448467966573
9,23.95261452614526,96.0,2.2950075642965206,133.81615598885793
12,24.22967329673297,90.2,4.1699445284921834,126.016713091922
13,23.413473134731348,93.1,4.225668179525971,126.991643454039
13,24.63122131221312,91.94,6.752899646999496,351.22562674094706
2,24.42717127171272,79.18,8.572112960161373,10.0
13,23.960102601026012,87.3,7.71003530005043,302.4791086350975
13,24.046215462154624,91.36,4.1174987392839135,126.016713091922
9,23.862757627576276,91.94,3.1865859808371155,135.76601671309191
14,23.393816938169383,93.1,3.317700453857791,259.58217270194984
13,23.377904779047793,83.82,5.52370146243066,78.24512534818942
3,23.39007290072901,82.08,8.703227433182047,59.721448467966574
1,23.296471964719647,91.36,9.008068582955119,30.473537604456826
1,23.30489604896049,90.78,9.299798285426121,30.473537604456826
1,23.299279992799928,91.94,8.69011598587998,31.448467966573816
1,23.301152011520117,90.78,8.978567826525467,29.498607242339833
1,23.301152011520117,94.84,8.067322239031771,20.724233983286908
1,23.30489604896049,91.36,7.936207766011094,19.749303621169915
1,23.2159751597516,93.1,8.401664145234495,19.749303621169915
1,23.21878318783188,90.78,8.336106908724155,10.0
1,23.21878318783188,90.78,8.378719112455876,10.0
1,23.140158401584017,92.52,8.896621280887544,10.0
1,23.133606336063362,92.52,8.97528996469995,10.0
1,23.133606336063362,91.94,8.96217851739788,351.22562674094706
1,23.131734317343174,92.52,8.850731215330308,352.20055710306406
1,23.301152011520117,86.14,8.932677760968229,351.22562674094706
3,23.301152011520117,79.18,7.955874936964197,331.72701949860726
13,21.717424174241746,80.34,4.294503277861825,10.0
13,22.091827918279183,80.34,3.638930912758447,331.72701949860726
13,22.091827918279183,84.4,2.983358547655068,10.0
2,23.870245702457026,87.3,7.900151285930408,263.4818941504178
12,23.776644766447667,87.3,6.261220373171962,253.73259052924791
2,23.963846638466386,83.24000000000001,7.900151285930408,263.4818941504178
3,23.870245702457026,81.5,9.211296016137165,282.9805013927577
3,23.85526955269553,80.34,8.103378719112456,290.7799442896936
3,23.963846638466386,78.02,9.539082198688856,302.4791086350975
2,23.776644766447667,81.5,9.866868381240543,302.4791086350975
2,23.779452794527945,81.5,8.43772062531518,310.2785515320334
2,23.776644766447667,81.5,8.2279374684821,321.97771587743733
13,24.151048510485104,83.82,6.582450832072618,156.23955431754874
14,24.226865268652688,73.96000000000001,2.642460917801311,238.13370473537606
5,23.32080820808208,91.94,3.717599596570852,179.63788300835654
9,23.121438214382145,91.36,4.622289460413515,214.73537604456826
0,24.899855998559985,83.82,7.900151285930408,292.7298050139276
4,25.087057870578708,79.18,7.900151285930408,302.4791086350975
4,25.461461614616148,73.38,9.211296016137165,321.97771587743733
4,25.461461614616148,71.64,9.866868381240543,312.2284122562674
4,25.482053820538205,67.0,8.97528996469995,321.00278551532034
14,24.657429574295744,78.02,4.737014624306607,300.5292479108635
3,24.52545225452255,91.36,8.555723651033787,312.2284122562674
3,24.99345693456935,87.88,9.866868381240543,321.97771587743733
4,24.99345693456935,87.88,8.883509833585478,321.97771587743733
13,21.998226982269824,86.72,3.3111447302067574,321.97771587743733
13,21.717424174241746,88.46000000000001,2.983358547655068,68.49582172701949
9,21.717424174241746,88.46000000000001,4.950075642965205,10.0
13,22.091827918279183,82.66,4.950075642965205,351.22562674094706
9,21.187642876428765,84.98,3.343923348461926,181.58774373259052
9,20.407011070110702,83.24000000000001,2.655572365103379,175.73816155988857
5,21.720232202322023,88.46000000000001,2.8227433182047403,188.41225626740948
5,21.767032670326707,75.7,2.8489662128088753,204.98607242339833
12,24.24839348393484,82.08,3.953605648008068,166.96378830083566
14,25.274259742597426,76.28,3.966717095310136,253.73259052924791
4,24.99345693456935,69.9,8.883509833585478,302.4791086350975
4,24.151048510485104,78.02,7.900151285930408,292.7298050139276
14,24.075231752317524,79.75999999999999,7.0315179021684315,292.7298050139276
4,24.057447574475745,78.02,7.900151285930408,292.7298050139276
4,24.057447574475745,78.02,7.900151285930408,302.4791086350975
4,24.046215462154624,78.6,8.086989409984872,300.5292479108635
4,24.405643056430566,74.53999999999999,8.339384770549673,299.5543175487465
4,24.619053190531908,72.8,9.211296016137165,312.2284122562674
17,24.619053190531908,68.74000000000001,10.194654563792234,312.2284122562674
4,24.455251552515527,70.48,9.765254664649522,313.2033426183844
9,23.589442894428945,91.36,4.294503277861825,253.73259052924791
14,25.274259742597426,74.53999999999999,4.950075642965205,185.4874651810585
13,24.762262622626228,84.98,5.56631366616238,234.23398328690809
2,25.274259742597426,69.32,9.866868381240543,292.7298050139276
4,24.99345693456935,79.18,9.866868381240543,292.7298050139276
4,25.099225992259925,76.86,8.270549672213818,303.45403899721447
4,25.274259742597426,71.64,9.211296016137165,302.4791086350975
4,25.274259742597426,74.53999999999999,8.883509833585478,302.4791086350975
13,24.44027540275403,91.94,4.294503277861825,58.74651810584958
2,24.244649446494467,78.6,8.2279374684821,19.749303621169915
12,23.583826838268383,85.56,5.287695410993444,171.83844011142062
14,23.776644766447667,74.53999999999999,3.966717095310136,97.74373259052925
9,22.559832598325986,93.68,2.0,10.0
9,23.870245702457026,91.36,3.3111447302067574,185.4874651810585
12,24.99345693456935,80.34,6.261220373171962,253.73259052924791
2,24.806255062550626,75.7,9.211296016137165,331.72701949860726
2,24.809063090630907,75.7,9.073625819465455,331.72701949860726
2,24.806255062550626,75.7,8.883509833585478,331.72701949860726
12,23.495841958419586,81.5,3.3111447302067574,234.23398328690809
13,23.990054900549005,85.56,3.389813414019163,234.23398328690809
5,27.34939249392494,77.44,2.6588502269288954,150.3899721448468
5,27.38308883088831,79.18,3.1865859808371155,159.16434540389972
14,28.17588875888759,69.32,4.32072617246596,18.774373259052926
5,26.848627486274864,79.18,4.7960161371659105,331.72701949860726
4,27.582458824588247,65.84,8.070600100857288,313.2033426183844
4,27.60679506795068,63.519999999999996,8.916288451840646,330.75208913649027
12,28.151552515525154,55.980000000000004,6.402168431669188,320.02785515320335
14,27.29229592295923,69.9,4.255168935955623,44.12256267409471
14,27.976518765187652,71.64,4.550176500252143,18.774373259052926
4,28.328458284582844,61.78,8.008320726172464,351.22562674094706
13,26.579992799928,90.2,4.133888048411498,330.75208913649027
10,27.345648456484565,84.98,5.3761976802824005,78.24512534818942
10,27.181846818468184,87.88,5.4974785678265246,78.24512534818942
10,27.218351183511835,86.14,6.457892082702975,79.22005571030641
12,27.14253442534425,89.03999999999999,3.8552697932425617,136.7409470752089
14,27.62177121771218,86.72,2.6522945032778615,141.61559888579387
5,27.58058680586806,87.3,2.3376197680282402,81.16991643454038
14,29.677247772477727,53.08,3.93066061522945,166.96378830083566
14,30.051651516515165,50.18,3.4848714069591527,202.06128133704735
12,28.215201152011524,63.519999999999996,2.685073121533031,156.23955431754874
14,29.53310233102331,57.14,3.504538577912254,357.075208913649
14,29.302844028440287,59.46,2.655572365103379,78.24512534818942
14,28.8760237602376,64.1,2.7145738779626827,46.07242339832869
14,29.8569615696157,55.980000000000004,5.563035804336863,216.68523676880224
5,27.947502475024752,69.9,4.517397881996974,244.95821727019498
12,26.084843848438485,91.94,3.1767523953605648,179.63788300835654
12,26.939420394203943,85.56,5.3303076147251645,59.721448467966574
14,27.969966699666998,67.58,5.792486132123045,243.983286908078
14,27.60211502115021,76.28,4.196167423096319,328.8022284122563
14,26.854243542435427,91.36,2.616238023197176,150.3899721448468
12,27.481369813698137,85.56,3.8913262733232474,243.008356545961
14,27.321312213122134,72.22,6.415279878971256,253.73259052924791
5,26.116668166681666,90.2,2.9800806858295514,210.83565459610028
14,28.344370443704438,59.46,3.9732728189611697,224.48467966573816
14,28.354666546665467,59.46,3.5930408472012108,180.61281337047353
5,28.395850958509584,64.68,2.553958648512355,150.3899721448468
5,28.288209882098823,68.16,4.061775088250126,160.1392757660167
5,27.631131311313112,73.96000000000001,2.96041351487645,174.76323119777157
14,27.805229052290525,62.36,3.8913262733232474,53.871866295264624
14,27.311016110161102,75.12,4.21583459404942,39.247910863509745
14,26.450823508235082,85.56,3.075138678769541,148.44011142061282
4,27.800549005490055,69.32,9.201462430660614,342.4512534818941
2,27.106966069660697,78.6,9.155572365103378,341.47632311977713
12,27.805229052290525,57.72,6.821734745335351,312.2284122562674
14,27.984006840068403,54.24,5.540090771558245,302.4791086350975
2,26.768130681306815,67.58,8.719616742309633,321.00278551532034
12,25.75068850688507,90.2,2.649016641452345,159.16434540389972
14,28.172144721447218,66.42,3.904437720625315,224.48467966573816
14,27.692907929079293,72.22,3.530761472516389,214.73537604456826
14,26.784978849788498,88.46000000000001,3.1898638426626325,148.44011142061282
14,28.622365223652235,66.42,3.7372667675239533,308.32869080779943
14,29.169930699306995,60.04,2.209783156833081,52.89693593314763
5,23.776644766447667,89.62,2.655572365103379,58.74651810584958
5,23.121438214382145,91.36,2.655572365103379,29.498607242339833
14,25.461461614616148,57.72,2.740796772566818,29.498607242339833
5,23.308640086400864,87.3,2.655572365103379,273.23119777158774
4,25.62526325263253,67.58,9.224407463439235,310.2785515320334
4,25.274259742597426,74.53999999999999,9.866868381240543,321.97771587743733
15,24.431851318513186,89.62,11.178013111447303,48.99721448467967
3,24.29706597065971,89.03999999999999,7.982097831568331,53.871866295264624
5,23.402241022410227,81.5,4.622289460413515,341.47632311977713
14,25.835865358653585,62.94,4.294503277861825,19.749303621169915
14,25.274259742597426,74.53999999999999,6.5890065557236515,341.47632311977713
14,25.95567455674557,60.04,4.183055975794252,29.498607242339833
7,27.14627846278463,53.08,4.950075642965205,204.98607242339833
7,27.33348033480335,50.18,4.622289460413515,234.23398328690809
7,27.45328953289533,51.34,5.412254160363086,209.8607242339833
7,27.52068220682207,50.18,6.261220373171962,204.98607242339833
7,27.61428314283143,48.44,5.605648008068583,204.98607242339833
7,27.47668976689767,49.019999999999996,5.241805345436209,213.76044568245126
7,27.14627846278463,51.92,4.622289460413515,195.23676880222843
7,27.52068220682207,52.5,7.572365103378719,224.48467966573816
8,27.482305823058233,51.34,7.460917801311145,234.23398328690809
8,27.61428314283143,50.76,6.5890065557236515,224.48467966573816
8,27.61428314283143,49.6,7.2445789208270295,243.983286908078
4,26.491071910719107,65.84,7.900151285930408,292.7298050139276
7,27.14627846278463,50.18,4.950075642965205,321.97771587743733
8,27.14627846278463,54.24,2.3277861825516895,146.49025069637884
8,27.33348033480335,51.92,2.655572365103379,234.23398328690809
8,27.325056250562508,51.92,2.4162884518406456,238.13370473537606
8,27.14627846278463,51.92,2.983358547655068,234.23398328690809
8,27.33348033480335,49.6,3.966717095310136,341.47632311977713
8,27.50009000090001,49.6,3.586485123550177,300.5292479108635
7,27.52068220682207,49.019999999999996,3.966717095310136,302.4791086350975
8,27.52068220682207,49.019999999999996,4.294503277861825,10.0
8,27.52068220682207,49.6,3.320978315683308,344.4011142061281
8,27.33348033480335,50.18,2.0,10.0
14,24.914832148321484,75.7,2.645738779626828,29.498607242339833
8,27.52068220682207,51.34,3.966717095310136,351.22562674094706
8,27.14627846278463,54.24,4.294503277861825,48.99721448467967
5,25.36786067860679,70.48,2.655572365103379,39.247910863509745
7,27.33348033480335,54.82,4.622289460413515,312.2284122562674
7,27.491665916659166,52.5,5.402420574886536,290.7799442896936
8,27.52068220682207,51.34,6.261220373171962,302.4791086350975
8,27.52068220682207,49.019999999999996,6.261220373171962,321.97771587743733
8,27.33348033480335,48.44,6.546394351991931,327.8272980501393
8,27.14627846278463,48.44,6.5890065557236515,321.97771587743733
5,26.77187471874719,54.24,5.277861825516894,312.2284122562674
12,25.929466294662948,51.92,5.277861825516894,292.7298050139276
3,26.599648996489965,57.72,8.732728189611699,291.7548746518106
2,26.73630636306363,56.56,9.388300554715078,284.93036211699166
3,26.77187471874719,55.4,9.866868381240543,292.7298050139276
16,26.959076590765907,49.019999999999996,10.522440746343923,302.4791086350975
3,26.116668166681666,57.14,8.2279374684821,331.72701949860726
5,24.057447574475745,81.5,2.655572365103379,253.73259052924791
5,23.826253262532624,85.56,2.711296016137166,278.1058495821727
3,25.461461614616148,69.32,8.555723651033787,321.97771587743733
3,25.36786067860679,69.32,7.900151285930408,312.2284122562674
2,25.066465664656647,83.82,8.896621280887544,290.7799442896936
2,25.274259742597426,79.18,9.539082198688856,302.4791086350975
17,25.461461614616148,73.38,10.194654563792234,302.4791086350975
4,25.783448834488347,66.42,9.74558749369642,319.05292479108635
17,25.929466294662948,61.78,10.522440746343923,321.97771587743733
4,25.929466294662948,60.04,8.883509833585478,312.2284122562674
2,26.09326793267933,57.72,8.978567826525467,305.40389972144845
2,25.929466294662948,58.3,9.211296016137165,302.4791086350975
15,25.835865358653585,59.46,10.522440746343923,292.7298050139276
2,25.835865358653585,59.46,8.2279374684821,302.4791086350975
3,25.461461614616148,73.38,8.2279374684821,282.9805013927577
0,25.36786067860679,77.44,8.555723651033787,282.9805013927577
3,25.180658806588067,86.14,8.555723651033787,282.9805013927577
2,25.180658806588067,84.4,7.900151285930408,282.9805013927577
4,25.835865358653585,71.06,8.883509833585478,302.4791086350975
4,26.116668166681666,67.58,8.2279374684821,282.9805013927577
4,26.101692016920172,61.2,9.696419566313667,332.70194986072426
14,23.308640086400864,79.18,3.966717095310136,39.247910863509745
5,23.870245702457026,69.32,4.950075642965205,78.24512534818942
12,24.619053190531908,60.620000000000005,4.622289460413515,97.74373259052925
13,23.870245702457026,70.48,2.655572365103379,29.498607242339833
14,24.99345693456935,64.1,2.983358547655068,97.74373259052925
5,27.14627846278463,71.06,2.983358547655068,58.74651810584958
14,27.608667086670867,61.78,3.907715582450832,23.649025069637883
14,27.207119071190714,69.32,2.3572869389813413,55.82172701949861
14,28.451075510755107,56.56,3.2193645990922843,14.874651810584957
2,27.52068220682207,72.22,7.900151285930408,321.97771587743733
2,27.23987939879399,77.44,8.555723651033787,321.97771587743733
2,26.87389973899739,77.44,8.332829046898638,322.9526462395543
15,26.397470974709748,79.75999999999999,10.194654563792234,321.97771587743733
3,25.929466294662948,90.2,9.211296016137165,331.72701949860726
3,25.388452884528846,90.2,8.447554210791731,360.0
13,25.271451714517145,92.52,4.70095814422592,40.22284122562674
13,25.844289442894432,91.94,3.409480584972264,282.9805013927577
12,25.555062550625507,80.92,2.655572365103379,29.498607242339833
12,25.479245792457924,84.4,3.235753908219869,352.20055710306406
14,26.67827378273783,71.64,2.983358547655068,117.24233983286908
14,27.52068220682207,69.9,3.966717095310136,29.498607242339833
14,26.67827378273783,88.46000000000001,2.3277861825516895,312.2284122562674
4,27.61428314283143,76.28,9.539082198688856,39.247910863509745
4,27.61428314283143,79.18,8.2279374684821,39.247910863509745
4,27.833309333093332,71.06,8.598335854765509,30.473537604456826
4,27.96247862478625,64.68,8.339384770549673,36.32311977715877
4,27.80148501485015,64.1,7.900151285930408,29.498607242339833
11,26.474223742237424,74.53999999999999,6.507060010085729,20.724233983286908
12,26.98341283412834,65.25999999999999,5.805597579425113,360.0
6,26.783106831068313,71.64,4.936964195663137,17.799442896935933
12,27.157510575105754,62.94,6.044881492687847,27.54874651810585
12,25.93227432274323,87.3,4.245335350479072,321.97771587743733
14,27.24549545495455,65.84,5.644982349974786,250.80779944289694
14,27.61428314283143,65.84,3.638930912758447,195.23676880222843
2,27.05267752677527,75.7,8.555723651033787,263.4818941504178
14,25.929466294662948,86.14,3.3111447302067574,195.23676880222843
14,27.98868688686887,55.4,6.261220373171962,243.983286908078
14,27.33348033480335,62.36,3.966717095310136,58.74651810584958
3,25.25460354603546,83.82,8.496722138174484,134.79108635097492
3,25.249923499234995,91.94,8.831064044377205,135.76601671309191
3,25.60560705607056,88.46000000000001,9.496469994957135,135.76601671309191
16,25.757240572405724,85.56,10.351991931417043,137.7158774373259
3,25.81620916209162,84.4,9.778366111951588,145.51532033426184
2,25.828377283772838,87.88,9.912758446797781,146.49025069637884
2,25.835865358653585,87.88,9.14246091780131,146.49025069637884
4,26.097011970119702,83.24000000000001,9.214573877962682,146.49025069637884
4,26.10450004500045,82.66,10.089762985375694,146.49025069637884
2,25.925722257222574,75.12,7.988653555219364,146.49025069637884
13,25.44929349293493,92.52,4.2092788703983866,331.72701949860726
13,25.445549455494557,92.52,4.507564296520423,331.72701949860726
5,24.24277742777428,86.72,4.104387291981846,351.22562674094706
12,24.490819908199086,96.0,3.2718103883005547,57.77158774373259
9,24.280217802178022,96.0,3.252143217347453,29.498607242339833
5,24.958824588245882,89.03999999999999,4.124054462934947,152.33983286908077
14,24.81467914679147,88.46000000000001,4.156833081190117,146.49025069637884
14,24.638709387093872,95.42,4.219112455874937,19.749303621169915
14,25.091737917379174,93.68,4.825516893595562,186.4623955431755
12,25.429637296372967,83.24000000000001,4.812405446293495,20.724233983286908
9,24.36445864458645,96.0,3.2849218356026224,39.247910863509745
13,25.161002610026102,88.46000000000001,3.2816439737771055,117.24233983286908
12,25.62339123391234,83.24000000000001,2.6621280887544128,156.23955431754874
9,24.605013050130502,91.94,2.9768028240040345,99.69359331476323
12,25.30140401404014,89.62,4.556732223903177,150.3899721448468
2,25.918234182341823,80.92,8.218103883005547,136.7409470752089
2,25.835865358653585,81.5,8.263993948562785,137.7158774373259
13,25.656151561515617,91.94,7.024962178517398,146.49025069637884
4,25.921978219782197,86.14,9.181795259707513,156.23955431754874
2,26.251453514535147,83.24000000000001,8.854009077155826,165.98885793871867
2,26.307614076140762,79.75999999999999,8.575390821986888,166.96378830083566
13,24.611565115651157,87.88,5.5138678769541105,321.97771587743733
2,25.94069840698407,86.14,7.955874936964197,146.49025069637884
2,26.097011970119702,83.82,8.208270297528998,157.21448467966573
2,26.300126001260015,83.24000000000001,8.581946545637923,156.23955431754874
2,26.478903789037894,80.34,9.476802824004034,157.21448467966573
2,26.658617586175865,79.75999999999999,9.316187594553707,167.93871866295265
2,26.649257492574925,80.34,8.886787695410995,166.96378830083566
4,26.8579875798758,78.02,9.204740292486132,166.96378830083566
2,25.44648546485465,91.94,7.995209278870399,302.4791086350975
12,24.853055530555306,85.56,4.074886535552194,302.4791086350975
14,24.824039240392406,86.14,4.042107917297025,238.13370473537606
14,25.93321033210332,77.44,4.874684820978315,198.16155988857938
14,25.437125371253714,82.08,3.969994957135653,289.8050139275766
12,27.033021330213302,90.2,2.685073121533031,146.49025069637884
12,25.46988569885699,87.88,4.530509329299042,292.7298050139276
13,25.555062550625507,87.88,3.2718103883005547,27.54874651810585
12,25.668319683196835,91.36,3.2849218356026224,156.23955431754874
13,25.93789037890379,93.68,3.9503277861825516,145.51532033426184
13,26.748474484744847,87.3,7.513363590519415,145.51532033426184
3,27.267959679596796,78.6,8.372163388804843,175.73816155988857
4,27.26889568895689,80.92,9.358799798285427,205.96100278551532
12,26.76438664386644,94.25999999999999,2.8784669692385276,47.04735376044568
14,26.677337773377737,77.44,2.6260716086737266,133.81615598885793
5,26.222437224372243,79.75999999999999,3.3111447302067574,126.991643454039
5,26.766258662586626,72.8,5.274583963691377,147.46518105849583
2,25.808721087210873,80.34,8.788451840645488,146.49025069637884
2,25.902322023220233,78.6,8.791729702471002,146.49025069637884
3,25.921978219782197,78.02,8.890065557236511,157.21448467966573
3,25.83680136801368,84.4,9.712808875441251,156.23955431754874
3,25.832121321213215,87.88,9.119515885022693,156.23955431754874
3,25.931338313383137,83.24000000000001,9.063792233988906,156.23955431754874
2,26.28421384213842,79.75999999999999,9.555471507816439,156.23955431754874
15,26.669849698496986,74.53999999999999,10.73877962682804,165.98885793871867
2,26.680145801458018,74.53999999999999,8.493444276348967,166.96378830083566
2,26.685761857618576,76.86,7.936207766011094,166.96378830083566
3,26.14381243812438,95.42,7.926374180534544,156.23955431754874
3,26.140068400684008,91.94,7.965708522440746,147.46518105849583
12,25.93227432274323,95.42,5.012355017650025,145.51532033426184
13,24.13888038880389,93.68,4.179778113968734,360.0
5,26.09326793267933,90.2,2.6326273323247604,227.40947075208913
14,27.61428314283143,60.04,2.0557236510337873,169.88857938718664
12,27.160318603186035,55.980000000000004,3.789712556732224,291.7548746518106
14,25.902322023220233,76.86,3.3111447302067574,175.73816155988857
14,24.989712897128975,84.4,3.5733736762481088,136.7409470752089
2,26.276725767257673,86.72,8.142713061018657,303.45403899721447
2,25.819953199531998,87.88,9.876701966717096,293.7047353760446
3,25.733840338403382,87.3,8.601613716591025,303.45403899721447
2,25.62526325263253,82.66,8.398386283408977,303.45403899721447
4,25.36411664116641,84.4,8.981845688350983,303.45403899721447
2,25.36411664116641,82.66,8.188603126575895,313.2033426183844
14,26.124156241562417,71.64,7.451084215834594,303.45403899721447
12,25.83118531185312,71.64,3.87821482602118,146.49025069637884
12,27.767788677886777,60.620000000000005,5.3532526475037825,146.49025069637884
14,28.960264602646028,52.5,3.9175491679273824,172.81337047353762
12,28.642957429574295,54.82,5.159858799798286,173.7883008356546
8,28.452947529475296,53.66,5.182803832576904,165.98885793871867
14,26.481711817118175,77.44,3.6454866364094807,257.63231197771586
14,26.238349383493837,78.6,4.599344427634897,29.498607242339833
14,26.17470074700747,72.22,3.2718103883005547,85.06963788300835
12,26.748474484744847,71.06,2.934190620272315,31.448467966573816
14,28.147808478084784,62.94,2.9178013111447303,183.5376044568245
3,25.64117541175412,96.0,7.978819969742814,341.47632311977713
12,25.6879758797588,87.3,5.3303076147251645,345.3760445682451
14,25.376284762847632,86.14,4.448562783661119,323.9275766016713
14,25.921978219782197,83.24000000000001,2.3277861825516895,136.7409470752089
14,27.5160021600216,65.84,4.150277357539082,272.25626740947075
12,27.301656016560166,73.38,7.388804841149773,282.9805013927577
4,26.943164431644316,80.92,7.946041351487645,292.7298050139276
12,26.324462244622445,91.36,3.530761472516389,197.18662952646238
5,27.369048690486906,67.58,4.166666666666666,156.23955431754874
14,27.79680496804968,65.84,3.481593545133636,10.974930362116991
12,28.47260372603726,58.3,3.5078164397377707,225.45961002785515
5,27.126622266222665,83.82,4.461674230963187,350.25069637883007
14,27.79680496804968,51.92,4.88124054462935,311.2534818941504
8,27.14908649086491,54.82,3.5930408472012108,302.4791086350975
14,28.603645036450363,55.980000000000004,4.8419062027231465,317.10306406685237
5,28.44826748267483,54.24,3.87821482602118,38.27298050139276
14,26.431167311673118,72.22,5.320474029248613,245.93314763231197
12,25.918234182341823,79.75999999999999,2.370398386283409,199.13649025069637
14,26.755962559625598,64.1,5.195915279878971,175.73816155988857
14,27.002133021330213,72.8,5.677760968229956,183.5376044568245
14,27.145342453424533,68.16,7.283913262733232,206.9359331476323
14,26.766258662586626,80.34,2.9407463439233483,303.45403899721447
5,26.115732157321574,67.58,4.999243570347958,15.84958217270195
5,25.059913599135992,87.88,2.671961674230963,328.8022284122563
14,27.150022500225003,58.879999999999995,3.937216338880484,321.97771587743733
14,25.4979659796598,79.75999999999999,2.616238023197176,326.8523676880223
14,27.61428314283143,59.46,4.9795763993948565,243.983286908078
8,27.58339483394834,54.82,4.546898638426626,285.90529247910865
14,25.71980019800198,84.4,2.2261724659606656,172.81337047353762
5,28.36309063090631,55.980000000000004,4.579677256681795,187.43732590529248
5,27.01430114301143,72.22,3.2849218356026224,195.23676880222843
5,26.38249482494825,76.86,4.114220877458396,190.36211699164346
13,24.79970299702997,83.82,6.077660110943016,10.0
12,24.594716947169474,93.68,4.625567322239032,146.49025069637884
5,26.59590495904959,87.88,3.3767019667170954,320.02785515320335
14,27.566546665466653,76.86,3.1046394351991933,335.62674094707523
5,27.849221492214923,68.74000000000001,4.206001008572869,69.47075208913648
14,25.748816488164884,80.92,2.986636409480585,20.724233983286908
8,28.432355323553235,51.34,4.173222390317701,41.19777158774373
14,26.946908469084693,65.25999999999999,3.638930912758447,29.498607242339833
14,28.798334983349836,57.72,2.8522440746343927,140.64066852367688
14,27.550634506345062,71.64,2.5965708522440747,77.27019498607243
14,29.299099990999913,54.82,2.809631870902673,360.0
5,26.307614076140762,83.24000000000001,2.0,10.0
14,29.302844028440287,57.72,3.4881492687846696,189.38718662952647
12,27.816461164611646,73.96000000000001,7.224911749873928,313.2033426183844
14,26.383430834308342,77.44,3.327534039334342,24.623955431754872
12,27.01617316173162,68.74000000000001,4.107665153807362,58.74651810584958
12,28.422059220592207,61.2,3.3832576903681293,111.39275766016713
14,26.565952659526598,96.0,2.655572365103379,341.47632311977713
10,27.332544325443255,91.36,2.953857791225416,343.4261838440111
14,26.67827378273783,94.25999999999999,2.5965708522440747,195.23676880222843
12,27.603051030510308,79.18,2.96041351487645,126.016713091922
12,27.064845648456483,89.62,4.091275844679778,59.721448467966574
